NAME,FOUNDED,ACCREDITED,PUB/PRIV,ACADEMIC YEAR,TUITION,TUITION (2014$),PERCENT PAYING FULL TUITION,PERCENT RECEIVING MEDIAN GRANT OR MORE,TUITION LESS MEDIAN GRANT (2014$)
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2004-2005,"$28,600","$35,846",67.0%,16.5%,"$25,819"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2005-2006,"$29,950","$36,306",69.5%,15.3%,"$24,184"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2006-2007,"$31,700","$37,226",70.4%,14.8%,"$25,483"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2007-2008,"$33,410","$38,146",67.9%,16.0%,"$25,587"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2008-2009,"$35,270","$38,781",63.2%,18.4%,"$22,288"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2009-2010,"$36,950","$40,773",64.9%,17.6%,"$20,911"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2010-2011,"$39,110","$42,460",61.7%,19.2%,"$24,155"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2011-2012,"$42,200","$44,413",63.8%,18.1%,"$23,364"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2012-2013,"$43,850","$45,214",62.8%,18.6%,"$24,592"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2013-2014,"$45,380","$46,116",60.1%,20.0%,"$25,792"
SOUTHWESTERN LAW SCHOOL,1911,1970,PRIVATE,2014-2015,"$47,100","$47,100",N/A,N/A,N/A
STANFORD LAW SCHOOL,1893,1923,PRIVATE,1996-1997,"$23,250","$35,092",N/A,N/A,N/A
STANFORD LAW SCHOOL,1893,1923,PRIVATE,1997-1998,"$24,166","$35,641",N/A,N/A,N/A
STANFORD LAW SCHOOL,1893,1923,PRIVATE,1998-1999,"$25,080","$36,424",N/A,N/A,N/A
STANFORD LAW SCHOOL,1893,1923,PRIVATE,1999-2000,"$26,358","$37,460",N/A,N/A,N/A
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2000-2001,"$27,926","$38,392",N/A,N/A,N/A
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2001-2002,"$29,738","$39,759",65.1%,17.4%,"$27,574"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2002-2003,"$31,230","$41,102",65.1%,17.4%,"$26,730"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2003-2004,"$32,774","$42,177",57.8%,21.1%,"$25,567"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2004-2005,"$34,230","$42,902",55.4%,22.3%,"$23,677"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2005-2006,"$35,780","$43,373",61.3%,19.4%,"$25,009"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2006-2007,"$37,836","$44,432",58.4%,20.8%,"$24,923"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2007-2008,"$39,916","$45,575",52.8%,23.6%,"$21,912"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2008-2009,"$42,080","$46,269",49.9%,25.0%,"$21,883"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2009-2010,"$44,121","$48,686",39.0%,30.5%,"$22,653"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2010-2011,"$46,581","$50,571",38.4%,30.8%,"$22,315"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2011-2012,"$49,179","$51,758",39.1%,30.5%,"$27,164"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2012-2013,"$50,802","$52,382",46.4%,26.8%,"$29,762"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2013-2014,"$52,530","$53,382",47.6%,26.2%,"$29,948"
STANFORD LAW SCHOOL,1893,1923,PRIVATE,2014-2015,"$54,366","$54,366",N/A,N/A,N/A
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,1996-1997,"$19,920","$30,066",N/A,N/A,N/A
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,1997-1998,"$17,987","$26,528",N/A,N/A,N/A
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,1998-1999,"$18,780","$27,274",N/A,N/A,N/A
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,1999-2000,"$20,100","$28,566",N/A,N/A,N/A
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2000-2001,"$21,300","$29,283",N/A,N/A,N/A
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2001-2002,"$22,330","$29,855",59.3%,20.3%,"$16,485"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2002-2003,"$23,600","$31,060",42.9%,28.5%,"$17,899"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2003-2004,"$24,750","$31,851",44.0%,28.0%,"$24,129"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2004-2005,"$26,950","$33,778",37.3%,31.4%,"$26,258"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2005-2006,"$28,550","$34,609",44.5%,27.8%,"$26,123"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2006-2007,"$30,250","$35,524",55.0%,22.5%,"$21,432"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2007-2008,"$31,770","$36,274",47.0%,26.5%,"$22,573"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2008-2009,"$33,900","$37,275",55.3%,22.4%,"$23,530"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2009-2010,"$36,300","$40,056",58.6%,20.7%,"$26,814"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2010-2011,"$38,700","$42,015",52.1%,23.9%,"$26,816"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2011-2012,"$41,000","$43,150",52.7%,23.6%,"$26,311"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2012-2013,"$42,000","$43,306",56.0%,22.0%,"$28,871"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2013-2014,"$44,000","$44,714",44.3%,27.8%,"$26,422"
THOMAS JEFFERSON SCHOOL OF LAW,1969,1996,PRIVATE,2014-2015,"$44,900","$44,900",N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,1996-1997,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,1997-1998,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,1998-1999,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,1999-2000,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2000-2001,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2001-2002,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2002-2003,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2003-2004,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2004-2005,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2005-2006,N/A,N/A,N/A,N/A,N/A
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2006-2007,"$30,810","$36,181",31.4%,34.3%,"$19,741"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2007-2008,"$32,370","$36,959",14.6%,42.7%,"$25,541"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2008-2009,"$34,286","$37,699",27.4%,36.3%,"$20,656"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2009-2010,"$36,320","$40,078",43.3%,28.4%,"$23,112"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2010-2011,"$38,462","$41,757",11.5%,44.2%,"$23,843"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2011-2012,"$40,732","$42,868",2.2%,48.9%,"$25,240"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2012-2013,"$40,732","$41,999",7.4%,46.3%,"$24,800"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2013-2014,"$42,352","$43,039",4.0%,48.0%,"$32,623"
UNIVERSITY OF LA VERNE COLLEGE OF LAW,1970,2006,PRIVATE,2014-2015,"$26,323","$26,323",N/A,N/A,N/A
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,1996-1997,"$18,940","$28,586",N/A,N/A,N/A
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,1997-1998,"$19,980","$29,467",N/A,N/A,N/A
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,1998-1999,"$20,980","$30,469",N/A,N/A,N/A
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,1999-2000,"$22,130","$31,451",N/A,N/A,N/A
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2000-2001,"$23,510","$32,321",N/A,N/A,N/A
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2001-2002,"$24,930","$33,331",60.8%,19.6%,"$16,619"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2002-2003,"$26,120","$34,377",56.3%,21.9%,"$17,267"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2003-2004,"$28,016","$36,054",57.2%,21.4%,"$18,037"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2004-2005,"$30,796","$38,598",62.3%,18.8%,"$19,798"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2005-2006,"$33,826","$41,004",62.1%,18.9%,"$20,397"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2006-2007,"$35,896","$42,154",54.6%,22.7%,"$21,016"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2007-2008,"$37,704","$43,049",52.3%,23.8%,"$22,497"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2008-2009,"$39,204","$43,107",55.5%,22.3%,"$20,016"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2009-2010,"$40,014","$44,154",54.2%,22.9%,"$20,981"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2010-2011,"$41,414","$44,962",54.2%,22.9%,"$21,077"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2011-2012,"$42,574","$44,807",50.8%,24.6%,"$21,653"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2012-2013,"$43,860","$45,224",41.9%,29.0%,"$22,540"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2013-2014,"$45,860","$46,604",35.6%,32.2%,"$25,263"
UNIVERSITY OF SAN DIEGO SCHOOL OF LAW,1954,1961,PRIVATE,2014-2015,"$47,490","$47,490",N/A,N/A,N/A
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,1996-1997,"$18,960","$28,617",N/A,N/A,N/A
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,1997-1998,"$19,940","$29,408",N/A,N/A,N/A
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,1998-1999,"$20,938","$30,408",N/A,N/A,N/A
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,1999-2000,"$22,354","$31,769",N/A,N/A,N/A
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2000-2001,"$23,786","$32,700",N/A,N/A,N/A
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2001-2002,"$25,352","$33,895",54.8%,22.6%,"$20,525"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2002-2003,"$26,362","$34,695",58.3%,20.8%,"$20,218"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2003-2004,"$27,676","$35,616",46.4%,26.8%,"$18,887"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2004-2005,"$29,057","$36,419",69.5%,15.3%,"$26,250"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2005-2006,"$30,650","$37,154",71.8%,14.1%,"$26,037"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2006-2007,"$32,190","$37,802",70.5%,14.8%,"$26,489"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2007-2008,"$33,870","$38,672",61.7%,19.2%,"$26,173"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2008-2009,"$35,880","$39,452",57.0%,21.5%,"$19,660"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2009-2010,"$37,310","$41,171",57.3%,21.3%,"$20,756"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2010-2011,"$38,800","$42,124",65.0%,17.5%,"$31,267"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2011-2012,"$40,544","$42,670",62.2%,18.9%,"$30,746"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2012-2013,"$42,364","$43,682",55.0%,22.5%,"$28,215"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2013-2014,"$44,260","$44,978",57.7%,21.1%,"$24,654"
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW,1912,1935,PRIVATE,2014-2015,"$45,542","$45,542",N/A,N/A,N/A
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,1996-1997,"$22,622","$34,144",N/A,N/A,N/A
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,1997-1998,"$23,862","$35,192",N/A,N/A,N/A
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,1998-1999,"$25,052","$36,383",N/A,N/A,N/A
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,1999-2000,"$26,552","$37,736",N/A,N/A,N/A
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2000-2001,"$28,262","$38,854",N/A,N/A,N/A
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2001-2002,"$30,494","$40,770",52.4%,23.8%,"$30,743"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2002-2003,"$32,145","$42,306",46.4%,26.8%,"$32,436"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2003-2004,"$33,876","$43,595",43.1%,28.4%,"$30,726"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2004-2005,"$36,025","$45,152",42.1%,29.0%,"$30,112"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2005-2006,"$37,971","$46,029",47.6%,26.2%,"$33,907"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2006-2007,"$40,262","$47,281",43.0%,28.5%,"$35,538"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2007-2008,"$42,640","$48,685",34.4%,32.8%,"$37,267"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2008-2009,"$44,510","$48,941",31.9%,34.0%,"$35,746"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2009-2010,"$46,264","$51,051",38.7%,30.7%,"$37,699"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2010-2011,"$48,434","$52,583",43.5%,28.3%,"$36,298"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2011-2012,"$50,591","$53,244",44.9%,27.5%,"$34,300"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2012-2013,"$52,598","$54,234",36.7%,31.6%,"$33,612"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2013-2014,"$55,023","$55,916",22.9%,38.5%,"$35,591"
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW,1896,1924,PRIVATE,2014-2015,"$57,507","$57,507",N/A,N/A,N/A
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,1996-1997,"$16,826","$25,396",N/A,N/A,N/A
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,1997-1998,"$18,340","$27,048",N/A,N/A,N/A
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,1998-1999,"$20,724","$30,097",N/A,N/A,N/A
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,1999-2000,"$21,694","$30,831",N/A,N/A,N/A
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2000-2001,"$22,994","$31,612",N/A,N/A,N/A
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2001-2002,"$24,142","$32,278",43.0%,28.5%,"$21,782"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2002-2003,"$26,070","$34,311",24.3%,37.8%,"$24,440"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2003-2004,"$27,736","$35,694",39.9%,30.0%,"$25,192"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2004-2005,"$29,275","$36,692",47.3%,26.4%,"$24,158"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2005-2006,"$31,173","$37,788",45.2%,27.4%,"$24,515"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2006-2007,"$32,905","$38,641",54.0%,23.0%,"$26,311"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2007-2008,"$34,547","$39,445",40.0%,30.0%,"$28,027"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2008-2009,"$36,617","$40,262",37.7%,31.1%,"$29,267"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2009-2010,"$38,629","$42,626",38.2%,30.9%,"$30,212"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2010-2011,"$39,989","$43,415",29.4%,35.3%,"$31,125"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2011-2012,"$41,393","$43,564",40.6%,29.7%,"$29,882"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2012-2013,"$43,045","$44,384",37.4%,31.3%,"$28,917"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2013-2014,"$44,690","$45,415",39.8%,30.1%,"$32,107"
"UNIVERSITY OF THE PACIFIC, MCGEORGE SCHOOL OF LAW",1924,1969,PRIVATE,2014-2015,"$46,462","$46,462",N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,1996-1997,N/A,N/A,N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,1997-1998,N/A,N/A,N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,1998-1999,"$18,900","$27,448",N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,1999-2000,"$20,940","$29,760",N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2000-2001,"$21,980","$30,218",N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2001-2002,"$22,308","$29,825",61.3%,19.3%,"$16,456"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2002-2003,"$23,678","$31,163",53.1%,23.4%,"$20,634"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2003-2004,"$24,963","$32,125",N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2004-2005,N/A,N/A,N/A,N/A,N/A
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2005-2006,"$26,203","$31,764",64.7%,17.6%,"$19,884"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2006-2007,"$27,503","$32,298",55.5%,22.2%,"$20,554"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2007-2008,"$29,770","$33,990",49.8%,25.1%,"$23,714"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2008-2009,"$31,270","$34,383",48.5%,25.8%,"$21,188"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2009-2010,"$32,870","$36,271",43.8%,28.1%,"$19,145"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2010-2011,"$35,190","$38,205",52.2%,23.9%,"$25,177"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2011-2012,"$37,284","$39,239",39.4%,30.3%,"$24,505"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2012-2013,"$39,600","$40,832",34.9%,32.6%,"$26,525"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2013-2014,"$40,890","$41,553",33.2%,33.4%,"$25,450"
WESTERN STATE UNIVERSITY COLLEGE OF LAW AT ARGOSY UNIVERSITY,1966,1998,PRIVATE,2014-2015,"$42,102","$42,102",N/A,N/A,N/A
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,1996-1997,"$18,900","$28,526",N/A,N/A,N/A
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,1997-1998,"$19,980","$29,467",N/A,N/A,N/A
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,1998-1999,"$21,030","$30,542",N/A,N/A,N/A
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,1999-2000,"$21,934","$31,173",N/A,N/A,N/A
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2000-2001,"$23,014","$31,639",N/A,N/A,N/A
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2001-2002,"$24,064","$32,173",59.9%,20.0%,"$16,129"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2002-2003,"$25,264","$33,250",53.7%,23.2%,"$24,948"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2003-2004,"$26,590","$34,219",48.6%,25.7%,"$29,071"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2004-2005,"$27,790","$34,831",59.9%,20.1%,"$26,135"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2005-2006,"$29,230","$35,433",53.7%,23.1%,"$17,741"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2006-2007,"$30,870","$36,252",55.7%,22.2%,"$22,160"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2007-2008,"$31,750","$36,251",59.4%,20.3%,"$24,263"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2008-2009,"$33,640","$36,989",56.6%,21.7%,"$20,496"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2009-2010,"$37,060","$40,895",48.0%,26.0%,"$30,963"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2010-2011,"$37,975","$41,228",48.6%,25.7%,"$31,457"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2011-2012,"$39,140","$41,193",58.0%,21.0%,"$30,908"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2012-2013,"$40,260","$41,512",51.0%,24.5%,"$28,624"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2013-2014,"$41,460","$42,133",57.7%,21.2%,"$22,174"
WHITTIER LAW SCHOOL,1966,1978,PRIVATE,2014-2015,"$42,400","$42,400",N/A,N/A,N/A
"UNIVERSITY OF DENVER, STURM COLLEGE OF LAW",1892,1923,PRIVATE,1996-1997,"$17,732","$26,763",N/A,N/A,N/A
"UNIVERSITY OF DENVER, STURM COLLEGE OF LAW",1892,1923,PRIVATE,1997-1998,"$18,569","$27,386",N/A,N/A,N/A
"UNIVERSITY OF DENVER, STURM COLLEGE OF LAW",1892,1923,PRIVATE,1998-1999,"$19,282","$28,003",N/A,N/A,N/A
"UNIVERSITY OF DENVER, STURM COLLEGE OF LAW",1892,1923,PRIVATE,1999-2000,"$18,200","$25,866",N/A,N/A,N/A
